x,y,z
17.96222,0.0,-0.12996
12.994503,0.0,4.781632
16.763049,0.0,-4.190034
18.605444,0.0,3.505532
13.890741,0.0,-1.224541
12.481405,0.0,-4.057907
12.985955,0.0,4.271317
10.228853,0.0,-0.637767
18.845058,0.0,0.943718
17.279356,0.0,-3.83608
16.734375,0.0,3.245232
15.213516,0.0,-1.185017
17.429503,0.0,3.897496
12.9576,0.0,-4.429764
18.169751,0.0,-2.153934
10.580447,0.0,4.980673
15.160769,0.0,-2.296189
18.722367,0.0,-2.137998
11.321997,0.0,2.764334
10.350384,0.0,-3.076342
15.755543,0.0,-2.109039
11.446522,0.0,1.766367
10.488968,0.0,3.590134
11.127414,0.0,-3.908159
13.669052,0.0,-3.666116
11.559519,0.0,0.980595
11.282471,0.0,2.167911
11.037741,0.0,-4.006109
13.744813,0.0,4.271065
10.801173,0.0,-3.87464
17.624495,0.0,2.72562
19.411031,0.0,4.054914
18.289237,0.0,4.639331
13.317809,0.0,1.58111
16.733326,0.0,3.301674
11.971702,0.0,4.433039
